Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/07 13:53:59.624,N/A,N/A,40688,0.04171745911196467,0.0030414377973499995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:53:59.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40216,0,-0.06285133205616777,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:53:59.749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.052767767038593746,N/A
2022/12/07 13:53:59.750,N/A,N/A,N/A,N/A,N/A,-0.007035194630622648,N/A,N/A,N/A,N/A,N/A,0.009073136537787772,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:54:59.318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.1636634938528,N/A,N/A,N/A
2022/12/07 13:54:59.614,N/A,N/A,42917,0.10062781562781409,0.05334173613665327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:54:59.626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41850,0.06530981422836724,0.0045087410185767895,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:54:59.748,N/A,N/A,N/A,N/A,N/A,-0.0016584932904197733,N/A,N/A,N/A,N/A,N/A,0.012248330783010873,N/A,N/A,N/A,N/A,0.05783315919184375,N/A
2022/12/07 13:55:57.803,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132
2022/12/07 13:55:58.369,N/A,40935,N/A,N/A,N/A,N/A,N/A,40832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:55:59.312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.41927113225282,N/A,N/A,N/A
2022/12/07 13:55:59.407,98.68949103553697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.891156935501,N/A,N/A,63.05385759636212,N/A,N/A
