Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/01 14:13:54.587,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66
2022/12/01 14:13:55.131,N/A,40918,N/A,N/A,N/A,N/A,N/A,40815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:13:56.118,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.48655390939003,N/A,N/A,62.12574064423503,N/A,N/A
2022/12/01 14:13:56.119,94.8679338512679,N/A,N/A,N/A,N/A,N/A,96.93888874358781,N/A,N/A,N/A,N/A,N/A,N/A,64.08753127814707,N/A,N/A,N/A,N/A
2022/12/01 14:14:59.098,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.45229258143522,N/A,N/A,N/A
2022/12/01 14:14:59.399,N/A,N/A,42174,0.038237710646533585,-0.0191847514489637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:14:59.415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42616,0.06426012671423467,-0.00211380229350977,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:14:59.605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.057366796813218754,N/A
2022/12/01 14:14:59.606,N/A,N/A,N/A,N/A,N/A,-0.009410996537971505,N/A,N/A,N/A,N/A,N/A,0.01193616064405502,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:17:53.590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132
2022/12/01 14:17:54.147,N/A,40935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:17:54.148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:17:55.144,96.46843311920324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.7021120364204,N/A,N/A,62.41711367656617,N/A,N/A
2022/12/01 14:17:55.145,N/A,N/A,N/A,N/A,N/A,N/A,96.01021511276299,N/A,N/A,N/A,N/A,N/A,N/A,65.01090910301359,N/A,N/A,N/A,N/A
2022/12/01 14:19:59.080,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.28401921823522,N/A,N/A,N/A
2022/12/01 14:19:59.384,N/A,N/A,44810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:19:59.385,N/A,N/A,N/A,0.20165229569346177,0.024695949592274724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:19:59.401,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40255,0.0029010526681023385,-0.0008906213889408737,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:19:59.561,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05570198450334375,N/A
